name,price,country
1,70.0399268855749,BE
2,65.8272955573054,CH
3,69.31328535190521,BE
4,69.315286315481,BE
5,70.778960570757,BE
6,65.36789130615621,CH
7,56.1805883445275,ES
8,511.13073039134804,IT
9,66.1117581832152,DE
10,66.327287197849,DE
11,68.5050193535557,DE
12,70.08048606603211,BE
13,63.8901570329953,AD
14,58.1472789245424,ES
15,65.8786947623067,CH
16,60.6450686311172,CH
17,56.80114003405829,IT
18,56.801357890030296,IT
19,60.204150289985705,FR
20,69.2157578961809,FR
21,69.21796515744839,FR
22,60.8093819545306,CH
23,57.0310253043938,IT
24,60.0335660071418,CH
25,59.82007875087271,CH
26,64.1519931411069,ES
27,57.203212193842496,IT
28,64.99601501657091,IT
29,57.423042071677706,IT
30,64.81027446557839,IT
31,68.5477807014232,IT
32,54.946262585944005,IT
33,55.048080230196504,IT
34,54.041392321589,IT
35,54.946262585944005,IT
36,54.108050426201295,IT
37,54.946262585944005,IT
38,57.6235765915619,IT
39,57.7320796316312,PT
40,57.73917137158001,PT
41,57.7395616275848,PT
42,57.7315326858385,PT
43,57.7011316130677,PT
44,66.4291582922347,PL
45,66.3613691487315,PL
46,66.1023201854339,PL
47,66.4231495463062,PL
48,66.3708927226306,PL
49,66.37832122720779,PL
50,66.3133307286008,PL
51,66.33607557378079,PL
52,54.946262585944005,IT
53,66.43145735722089,PL
54,66.4301899139534,PL
55,66.42842269052339,PL
56,53.9824665464354,IT
57,55.048080230196504,IT
58,67.5388104248293,IT
59,54.6962253700325,IT
60,73.6010625493566,FR
61,72.6477915776712,IT
62,57.740214870485296,PT
63,57.70416396537829,PT
64,66.3349443899856,PL
65,66.3772678358708,PL
66,66.3324834061942,PL
67,66.3332038409615,PL
68,66.0996054308885,DE
69,57.710365231096795,PT
70,66.35290035400381,PL
71,57.6991350762597,PT
72,66.4260420461393,PL
73,66.1101959700118,DE
74,66.50412165121739,AT
75,66.5109087033684,AT
76,57.7395616275848,PT
77,66.5116374601984,AT
78,66.4151404915873,PL
79,57.716634756447,PT
80,57.7324122395793,PT
81,66.4310669365891,PL
82,66.4175851909763,PL
83,64.7860492109333,DE
84,66.6781204168762,DE
85,66.1797358440768,DE
86,68.36380435363499,DE
87,63.4448987554707,DE
88,66.1408818916803,DE
89,63.660455654136804,DE
90,66.4564340249825,DE
91,66.4619901106826,DE
92,66.5898085194092,DE
93,66.4610673861371,DE
94,66.4078504522606,DE
95,66.19255397871079,DE
96,67.4536956966739,DE
97,66.4524639694933,DE
98,68.35448974851221,DE
99,66.17872067928239,DE
100,63.95536316067571,DE
101,66.1623073617948,DE
102,57.718542186133696,PT
103,66.2002844985059,DE
104,64.5419877043456,DE
105,64.7757005150729,DE
106,54.95859650546021,DE
107,66.2573863570871,DE
108,65.9702693835615,DE
109,66.2858798704104,DE
110,66.35023795571071,DE
111,66.1766032399867,DE
112,67.8681443789985,DE
113,62.96658496678471,DE
114,66.1689944664255,DE
115,66.1894035679144,DE
116,67.2994109146434,DE
117,64.4966901243159,DE
118,64.1520755275214,DE
119,66.186418420866,DE
120,66.1797687919215,DE
121,66.2807094903999,DE
122,66.4435188495632,PL
123,57.698734596619204,PT
124,66.4050365675653,DE
125,66.1971843738549,DE
126,66.19180338283871,DE
127,66.2085738821524,DE
128,66.1402152844169,DE
129,66.1894035679144,DE
130,68.3545007815122,DE
131,66.1505583235306,DE
132,66.2809363165629,DE
133,57.7365691360154,PT
134,57.7330491373088,PT
135,63.6477077512407,DE
136,66.331553065242,DE
137,66.3464873526288,PL
138,57.716634756447,PT
139,57.701736042449895,PT
140,69.0658972141376,DE
141,63.35576958694801,DE
142,66.1797358440768,DE
143,66.1408634847411,DE
144,66.17872067928239,DE
145,70.50716530910421,BE
146,70.50716530910421,BE
147,66.3271543467091,PL
148,66.3180301032522,PL
149,57.735978807632705,PT
150,66.0924563017373,CH
151,58.8500878363744,CH
152,57.1399515484942,CH
153,57.2305589885914,IT
154,66.3412179429115,CH
155,66.0753870663692,CH
156,59.32170483709889,CH
157,59.682373669799006,CH
158,66.0235278185114,CH
159,60.319583632366296,CH
160,58.584518420386104,CH
161,65.9744156894136,CH
162,65.9631174522518,CH
163,65.9292571247867,CH
164,60.084089323513794,CH
165,66.0931325206331,CH
166,66.0141988652588,CH
167,66.0603273293023,CH
168,58.1905017926414,CH
169,66.1250727848504,CH
170,62.07492458069179,CH
171,66.0458493710233,CH
172,65.1468346672433,CH
173,65.12314120421621,CH
174,57.6928585549176,CH
175,60.727966527535294,CH
176,60.665359318617,CH
177,59.961234338500994,CH
178,60.566561277942,CH
179,60.154293153895395,CH
180,66.0598732599331,CH
181,56.671789086005404,CH
182,60.6450686311172,CH
183,66.0419591237574,CH
184,60.0816702983887,CH
185,65.98308291687121,CH
186,66.3957315343102,CH
187,65.9850389155852,CH
188,63.1313351442241,CH
189,70.0615052836277,CH
190,57.8898689114644,IT
191,60.1227785510385,CH
192,60.8095920504915,CH
193,71.0656039859386,CH
194,66.1311008372299,CH
195,61.6768493705737,CH
196,66.0540984892583,DE
197,65.9219773454915,DE
198,71.0656039859386,CH
199,62.4832510966186,CH
200,66.3957315343102,CH
201,60.151647241875494,CH
202,65.68215183391129,DE
203,65.8390700446918,DE
204,63.1313351442241,CH
205,65.9628942000515,CH
206,65.9609806480873,CH
207,65.5784801063861,CH
208,65.8913623419646,CH
209,66.0569955648583,CH
210,59.782635977921295,CH
211,64.26593863342339,CH
212,67.7937094546394,CH
213,58.1905017926414,CH
214,66.1795008624034,CH
215,59.961402474945096,CH
216,60.3477537403718,CH
217,66.203196650172,AT
218,66.2031965270226,AT
219,66.3957315343102,CH
220,66.19558763409721,AT
221,66.1016247279201,CH
222,66.2615644661907,CH
223,66.0671556870518,CH
224,57.7543606793005,IT
225,66.20066878128611,AT
226,66.0908433721772,CH
227,59.8686289728158,CH
228,66.0458493710233,CH
229,60.3477537403718,CH
230,66.1326727054211,CH
231,66.1057084358962,CH
232,66.0137648677399,CH
233,66.0235278185114,CH
234,59.393069730399105,CH
235,66.0588481347793,CH
236,66.1830971886401,CH
237,66.0188492698024,CH
238,60.2856649122054,FR
239,66.1247365508991,CH
240,66.1662155774911,CH
241,57.7396560782053,PT
242,57.727836166695994,PT
243,57.7381344666494,PT
244,57.69919343600821,PT
245,65.8847111952587,DE
246,64.7368423869254,DE
247,63.3239619094089,DE
248,66.1765830181332,DE
249,68.1951450642655,DE
250,66.37455423355621,PL
251,66.3724915733704,PL
252,57.7103993609126,PT
253,57.732449430863,ES
254,57.699373518103506,PT
255,57.6986411836862,PT
256,57.6988126786227,PT
257,53.79926258594401,IT
258,54.946262585944005,IT
259,66.6781204168762,DE
260,66.1765751825817,DE
261,66.3848420581256,PL
262,66.3834710100122,PL
263,57.6991683537523,PT
264,57.735036871554,PT
265,38.7410217921676,IT
266,57.7045250452844,PT
267,57.7324752205396,PT
268,57.7189741740666,PT
269,57.4374130932611,IT
270,57.7250402697844,PT
271,57.7289257081686,PT
272,57.7385238040879,PT
273,57.71540493666021,PT
274,65.8847111952587,DE
275,57.716634756447,PT
276,57.7045250452844,PT
277,57.718758180100096,PT
278,57.7117496096755,PT
279,57.7343358577236,PT
280,57.7354256786413,PT
281,66.6781204168762,DE
282,57.717306751129506,PT
283,57.7045250452844,PT
284,57.7011316130677,PT
285,57.717306751129506,PT
286,57.735978807632705,PT
287,56.6161349493203,IT
288,54.0662976680091,IT
289,67.6957726942275,IT
290,66.4929886152027,PL
291,66.9354416509263,IT
292,68.6893169096619,IT
293,71.9259656779675,IT
294,66.4925573211822,PL
295,73.6010625493566,FR
296,66.76581350931599,IT
297,66.4342358007036,PL
298,66.4254466913915,PL
299,66.42627696062179,PL
300,66.4242657339438,PL
301,66.428065787569,PL
302,66.4256704650837,PL
303,66.4258135393229,PL
304,66.4132093535085,PL
305,66.4248696752832,PL
306,66.4309593571539,PL
307,66.42029129155021,PL
308,66.42776405988221,PL
309,66.42307873108979,PL
310,66.432952461966,PL
311,66.41966931319979,PL
312,66.3946879599953,PL
313,66.4266937507613,PL
314,66.4262373842766,PL
315,66.4300590831003,PL
316,66.4331784553442,PL
317,66.4342358007036,PL
318,66.4273053746529,PL
319,66.41880361025311,PL
320,66.4239564672396,PL
321,66.4360000998719,PL
322,66.412485112079,PL
323,57.04688542603171,IT
324,60.464239018622706,CH
325,65.8562160850929,CH
326,60.628766169574604,CH
327,65.6008333800485,CH
328,65.8748810776431,CH
329,65.8825395582881,CH
330,64.9130032576928,CH
331,66.06207590943379,CH
332,65.9622204043264,CH
333,58.2046222732374,IT
334,60.8368262837644,CH
335,60.59257734883579,CH
336,61.0457363419034,CH
337,66.4973715666407,CH
338,65.583390491847,CH
339,65.8597983300039,DE
340,65.8824508432742,DE
341,65.8602532905593,DE
342,65.83418177745621,CH
343,65.8608504594679,CH
344,65.9921924921419,DE
345,59.6960109759629,CH
346,60.5298098920787,CH
347,66.0188169828382,CH
348,59.465069980466794,CH
349,64.90940408560921,IT
350,66.62038707340089,CH
351,66.62038707340089,CH
352,66.64213432471139,CH
353,67.8893237978989,IT
354,68.27904701165029,IT
355,66.07358691527351,CH
356,66.05454402375,CH
357,72.1407525964705,IT
358,54.302760565198,IT
359,72.1407525964705,IT
360,66.4530877441007,PL
361,66.4466069614052,PL
362,66.456627266784,PL
363,66.44930995108301,PL
364,66.4514752762109,PL
365,66.4600255935527,PL
366,66.4643137536404,PL
367,57.66104738488689,PT
368,66.3723291449823,PL
369,54.946262585944005,IT
370,66.4362214408239,PL
371,66.419550725026,PL
372,57.7431557865173,PT
373,66.3826564099574,PL
374,66.1989147585567,DE
375,66.1806110601757,DE
376,66.39344745195311,DE
377,66.4339162776669,DE
378,66.4467400362214,DE
379,66.4052532131691,PL
380,66.0629996400039,DE
381,66.3499665740851,DE
382,66.4663031765664,DE
383,66.4961111220974,DE
384,66.7660625529975,DE
385,71.17434323693621,DE
386,65.9877705726759,DE
387,65.842690892588,DE
388,66.0149849140206,DE
389,66.3640057609052,DE
390,66.1987107325714,DE
391,65.6947507968746,DE
392,66.3073776783374,DE
393,66.87161299183529,DE
394,66.4025651010794,DE
395,66.4744718559655,DE
396,66.17440553695661,DE
397,66.4378949167172,DE
398,66.5025273062848,DE
399,66.5020757477121,DE
400,66.4564191912784,DE
401,63.2248189128578,DE
402,66.5050286634468,DE
403,66.43687493644879,DE
404,66.2150575583988,DE
405,66.3614193351369,DE
406,66.13310942775371,DE
407,66.215095329272,DE
408,65.7926556303525,DE
409,66.32501440931429,DE
410,66.4890698733474,DE
411,66.247735515393,DE
412,66.58587800151011,DE
413,65.7890209169291,DE
414,66.3673505363022,DE
415,66.24684859290821,DE
416,72.8584412548086,DE
417,65.8873354975995,DE
418,65.7236900941663,DE
419,69.0201556954008,DE
420,65.5727288141179,DE
421,67.8530436697022,DE
422,64.5878987510466,DE
423,55.1627144897581,DE
424,65.07112566097629,DE
425,66.4738355529216,DE
426,65.827100446081,DE
427,65.83470696296129,DE
428,66.03728645444801,DE
429,71.78057748999329,DE
430,68.2602239825529,DE
431,65.7524026299205,DE
432,68.4766200432887,DE
433,66.2754235904458,DE
434,66.49145094201221,DE
435,66.68134853086521,DE
436,66.492794916462,DE
437,66.7397252043955,DE
438,65.79710560574371,DE
439,66.50204947366221,DE
440,66.2101540148779,DE
441,66.56095851387809,DE
442,72.8219987150295,DE
443,65.90996248177849,DE
444,57.6964077562558,PT
445,66.50893619576429,AT
446,66.4407998014097,PL
447,66.23013017813089,DE
448,66.3387995988581,DE
449,69.6305091168401,DE
450,65.87356663881509,DE
451,65.9549995877893,DE
452,64.27111858807139,DE
453,57.70817529608421,PT
454,57.6888298631318,PT
455,66.3875317937876,PL
456,57.700707698438606,PT
457,66.45448829420741,PL
458,57.686432914069,PT
459,66.4981102543245,PL
460,57.6722892605484,PT
461,66.47019515192511,PL
462,68.4344118535953,DE
463,66.2966287743739,DE
464,66.43975421176539,DE
465,66.1857949554057,DE
466,66.3610978885597,DE
467,66.2764506356992,DE
468,69.53663265394529,DE
469,69.2519424505736,DE
470,64.4634556936887,DE
471,63.715020330236705,DE
472,64.27111858807139,DE
473,64.8907006265612,DE
474,67.5091377677556,DE
475,68.31576163300049,DE
476,67.3033664378258,DE
477,66.115865188522,DE
478,65.9026287019209,DE
479,66.4642920962219,PL
480,66.72595807126609,DE
481,66.2966287743739,DE
482,66.1021906230789,DE
483,53.6469737057053,IT
484,57.745527349362,PT
485,66.10142220166921,PL
486,57.7338127417202,PT
487,66.2939499788444,PL
488,57.7472191735384,PT
489,66.36690816712111,PL
490,66.3346919433562,PL
491,57.74551461721371,PT
492,57.7359753721497,PT
493,57.741548379734894,PT
494,66.4827672620328,PL
495,57.7455625317973,PT
496,57.750309173359796,PT
497,57.7162527764415,PT
498,57.6861121296299,PT
499,66.451445322588,DE
500,66.44616013378321,DE
501,64.7366783953198,DE
502,66.181929606117,DE
503,66.1731499284696,DE
504,66.4576513267553,DE
505,66.456287581074,DE
506,66.4589627350439,DE
507,66.2155973594767,DE
508,69.7002256893455,DE
509,57.658110494961,PT
510,57.7581198970589,ES
511,66.48926236910029,PL
512,66.491151605491,PL
513,66.49074730069721,PL
514,57.7435280911648,PT
515,57.6861445060679,PT
516,66.4562990601822,DE
517,66.4503342131314,PL
518,57.695831594402705,PT
519,66.44953365890099,PL
520,57.6978046616891,PT
521,57.723930747410705,PT
522,57.6504273236534,PT
523,57.730746819734705,PT
524,53.508591383710204,IT
525,57.654159303018595,PT
526,57.68699102540361,PT
527,54.932650165788495,IT
528,57.74551461721371,PT
529,57.7425299891277,PT
530,66.4922511937678,PL
531,66.452928815384,PL
532,66.5363264163841,PL
533,54.946262585944005,IT
534,64.9664078757028,IT
535,66.3222798541521,PL
536,66.58881907529549,PL
537,66.8206746403358,PL
538,66.69982403369329,IT
539,66.65656067009911,PL
540,66.48812512387279,PL
541,66.4870611082401,PL
542,66.3106964733097,PL
543,66.45176648034021,PL
544,65.9275274960204,PL
545,66.481281112883,PL
546,66.551609097177,PL
547,66.6723172707035,PL
548,66.252273621258,PL
549,66.5347307291226,PL
550,66.18499703012141,PL
551,67.0104360921489,IT
552,66.4946663050375,PL
553,66.548480225914,PL
554,66.4762979207805,PL
555,66.6701152851745,IT
556,54.0430791143136,IT
557,53.79926258594401,IT
558,66.45038094513221,PL
559,66.4502985859333,PL
560,71.67707026776259,IT
561,64.992377763294,IT
562,69.07141302068321,IT
563,53.79926258594401,IT
564,54.9820153471412,PL
565,66.606525169145,PL
566,72.2365050927496,PL
567,57.6235765915619,IT
568,67.5388104248293,IT
569,53.995013970509206,IT
570,72.2512593503079,IT
571,53.79926258594401,IT
572,53.401570799727104,IT
573,68.7307221175982,IT
574,53.72015971714129,IT
575,57.088186536177595,IT
576,66.2822455498778,AT
577,53.79926258594401,IT
578,54.946262585944005,IT
579,53.4784848899319,IT
580,67.4034622660079,IT
581,52.80096761593639,IT
582,54.55591604981421,IT
583,53.79926258594401,IT
584,68.7307221175982,IT
585,66.5386386942294,AT
586,72.44996533699721,IT
587,66.50893619576429,AT
588,54.034911660411794,IT
589,72.1407525964705,IT
590,66.50996521347649,AT
591,66.5386386942294,AT
592,79.8150515873535,IT
593,66.5315454276877,AT
594,66.5344309532219,AT
595,71.8173506578848,FR
596,56.86266139990129,ES
597,57.6296723473501,ES
598,71.79212343506121,FR
599,503.57581703097196,FR
600,99.063452902731,FR
601,57.828654619457,ES
602,53.2224466752762,IT
603,56.7031638636148,IT
604,58.089958819462204,ES
605,57.987511597330894,ES
606,57.7829583757977,ES
607,57.7850230905839,ES
608,71.7879493123438,FR
609,57.0964587538282,ES
610,58.0074962372785,ES
611,58.0073740695539,ES
612,57.6225261952787,ES
613,57.599172779541995,ES
614,57.314581825447995,ES
615,57.180760231104,ES
616,57.6313545325887,ES
617,57.155416446514394,ES
618,54.7040892122929,IT
619,66.6615058730208,FR
620,57.63002574234321,ES
621,57.9257376001363,ES
622,57.9251928397804,ES
623,66.468028565323,DE
624,66.468028565323,DE
625,54.0240131465044,IT
626,77.30367462674259,FR
627,66.0154631786314,DE
628,57.6174975844737,ES
629,57.326518807777006,ES
630,57.7695190768286,ES
631,56.978537740640405,ES
632,57.334968864425,FR
633,57.401978558190095,FR
634,56.7838096947065,FR
635,57.618750336074704,ES
636,58.0099865393974,ES
637,57.3475239229694,ES
638,57.79731872098989,ES
639,57.634475438196496,ES
640,57.952033360615104,ES
641,57.6189218055476,ES
642,57.312772827268894,ES
643,57.738348610346,ES
644,57.730883828458296,ES
645,74.75095426391621,FR
646,66.49115188033879,DE
647,66.4394421259373,DE
648,57.5940059998633,ES
649,57.6343072730655,ES
650,57.5826581515771,ES
651,66.4820059069407,DE
652,58.040035460210895,ES
653,57.6247628901275,ES
654,66.4712184301378,DE
655,66.4662845850834,DE
656,59.217153936451794,FR
657,73.20636762431829,FR
658,57.6385814288186,ES
659,57.6398798717611,ES
660,57.395693587709,ES
661,57.615957570284394,ES
662,56.86266139990129,ES
663,58.0086218963693,ES
664,319.136539735246,FR
665,73.20636762431829,FR
666,66.4163529634712,DE
667,66.4105896190522,DE
668,57.639028859852,ES
669,72.1989918701599,FR
670,57.7695190768286,ES
671,72.5814397897485,FR
672,73.6048015471585,FR
673,73.6048015471585,FR
674,72.18380781456109,FR
675,68.6887300464494,FR
676,57.7704310081686,ES
677,58.0522549781742,ES
678,41.9976366729727,FR
679,72.59710319598919,FR
680,72.59710319598919,FR
681,73.6354447861086,FR
682,64.1849236870378,DE
683,65.9507745543907,DE
684,66.3347966395253,AT
685,66.3348451551713,AT
686,66.3644797139134,DE
687,66.47070998806379,DE
688,66.3908246284406,DE
689,65.8877506097436,DE
690,57.615116848542,ES
691,57.588849648436,ES
692,66.60854710120209,AT
693,57.608256736143396,ES
694,57.7884497357629,ES
695,57.102576802041796,ES
696,67.28641599872421,FR
697,57.623921301875704,ES
698,71.5049106663652,FR
699,515.848466629021,FR
700,58.386301803318396,FR
701,57.7608156966899,ES
702,54.946262585944005,IT
703,57.3216707159135,ES
704,74.75581679066421,FR
705,57.108585724255,ES
706,57.64023872810921,ES
